url,headline,date,
https://nypost.com/2023/12/10/news/ex-hamas-minister-blames-gaza-madmen-for-war-says-palestinians-do-not-support-them/,"              Top ex-Hamas minister blames Gaza 'madmen' for war, says Palestinians do not support them            ",2023-12-10,
https://nypost.com/2023/12/09/metro/pro-palestinian-marchers-harass-israel-supporter-at-nyc-demonstration-burn-in-hell/,              Pro-Palestinian marchers harass weeping Israel supporter at NYC demonstration            ,2023-12-09,
https://nypost.com/2023/12/09/metro/swastika-f-k-palestine-scrawled-on-wall-at-nyc-school-where-teens-rioted-against-jewish-teacher/,"              Swastika, 'F--k Palestine' scrawled on wall at NYC school where teens rioted against Jewish teacher            ",2023-12-09,
https://nypost.com/2023/12/09/news/pro-palestine-demonstrators-protest-los-angeles-biden-fundraiser/,              Pro-Palestinian demonstrators protest near star-studded LA Biden fundraiser            ,2023-12-09,
https://nypost.com/2023/12/09/metro/nyc-public-libraries-offer-kids-books-on-israeli-apartheid/,              NYC couple checks out 5 pro-Palestinian children's books indefinitely to prevent 'indoctrination'            ,2023-12-09,
https://nypost.com/2023/12/08/news/palestinians-crowd-into-ever-shrinking-areas-in-gaza-as-israels-war-against-hamas-enters-3rd-month/,              Palestinians crowd into ever-shrinking areas in Gaza as Israel’s war against Hamas enters 3rd month            ,2023-12-08,
https://nypost.com/2023/12/07/news/palestinian-criticizes-hamas-in-al-jazeera-interview-for-taking-aid/,              Elderly Palestinian takes Hamas to task during interview for taking aid from civilians in Gaza            ,2023-12-07,
https://nypost.com/2023/12/07/news/man-shouts-free-palestine-and-fires-shotgun-outside-albany-synagogue/,              Man fires shotgun while shouting 'Free Palestine' outside Albany synagogue on first day of Hanukkah            ,2023-12-07,
https://nypost.com/2023/12/06/news/israel-encircles-home-of-hamas-leader-as-palestinians-are-warned-to-flee/,              Israel encircles home of Hamas leader as Palestinians are warned to flee            ,2023-12-06,
https://nypost.com/2023/12/04/metro/pro-palestinian-students-block-building-entrance-at-the-new-school/,              Pro-Palestinian students block building entrance at The New School during NYC protest            ,2023-12-04,
https://nypost.com/2023/12/03/news/palestinian-ivy-league-student-shot-in-vermont-is-paralyzed-from-chest-down-mom/,              Palestinian Ivy League student shot in Vermont is paralyzed from chest down: mom            ,2023-12-03,
https://nypost.com/2023/12/03/news/father-of-palestinian-american-boy-slain-outside-chicago-files-wrongful-death-lawsuit/,              Father of Palestinian American boy slain outside Chicago files wrongful death lawsuit            ,2023-12-03,
https://nypost.com/2023/12/02/news/pro-palestinian-protesters-blocked-from-nyc-museum-again/,"              Pro-Palestinian protesters throw smoke bomb, hit with pepper spray after being barred from NYC museum for second week            ",2023-12-02,
https://nypost.com/2023/12/02/metro/rockefeller-brothers-fund-funding-palestinian-terror-groups/,"              Rockefeller Brothers Fund funding pro-Palestinian groups, at least one Israel calls 'terrorist' org            ",2023-12-02,
https://nypost.com/2023/12/02/metro/jewish-teacher-cries-on-return-to-hillcrest-hs-after-riot-bares-feelings-to-pro-palestine-students/,"              Jewish teacher returns to NYC school after riot, has ‘raw’ talks with pro-Palestinian students            ",2023-12-02,
https://nypost.com/2023/12/01/opinion/no-rewarding-islamists-with-a-palestinian-state-isnt-the-only-option-for-israel/,"              No, rewarding Islamists with a Palestinian state isn't the only option for Israel            ",2023-12-01,
https://nypost.com/2023/12/01/opinion/new-hamas-atrocity-proves-group-stands-for-death/,"              New Hamas atrocity proves group stands for death, not Palestinians            ",2023-12-01,
https://nypost.com/2023/12/01/business/jewish-tech-executives-met-with-tiktok-ceo-over-pro-palestinian-bias-concerns-reports/,              Jewish tech executives met with TikTok CEO over pro-Palestinian bias concerns: reports            ,2023-12-01,
https://nypost.com/2024/01/27/entertainment/hayden-panettiere-defends-scream-co-star-melissa-barrera-after-firing-for-pro-palestine-posts/,              Hayden Panettiere defends 'Scream' co-star Melissa Barrera after firing for pro-Palestine posts: 'Unfair and upsetting'            ,2024-01-27,
https://nypost.com/2024/01/21/news/democratic-socialists-face-seven-figure-crisis-amid-palestinian-support-that-may-force-dreaded-layoffs-of-staff/,              Democratic Socialists face 7-figure 'crisis' amid Palestinian support that may force dreaded layoffs of staff            ,2024-01-21,
https://nypost.com/2024/01/21/news/palestinian-american-teen-killed-in-west-bank-by-israeli-forces-palestinians/,              Palestinian-American teen fatally shot in head by Israeli forces as US says 'information is scant': officials            ,2024-01-21,
https://nypost.com/2024/01/21/business/palestinian-restaurant-ayat-to-throw-free-sabbath-dinner-after-backlash-over-river-to-the-sea-menu-listing/,              Palestinian restaurant Ayat to throw free sabbath dinner after backlash over 'river to the sea' menu listing            ,2024-01-21,
https://nypost.com/2024/01/18/news/netanyahu-tells-us-he-opposes-palestinian-state-in-any-postwar-scenario/,              Netanyahu tells US he opposes Palestinian state in any postwar scenario            ,2024-01-18,
https://nypost.com/2024/01/17/entertainment/sara-ramirez-hints-of-and-just-like-that-firing-over-pro-palestinian-stance/,              Sara Ramirez hints they've been fired from 'And Just Like That ...' over pro-Palestinian stance            ,2024-01-17,
https://nypost.com/2024/01/17/news/palestinian-students-shot-in-vermont-say-suspect-waited-for-and-targeted-them/,              Palestinian students shot in Vermont say suspect waited for and targeted them            ,2024-01-17,
https://nypost.com/2024/01/15/news/two-palestinians-kill-woman-injure-12-in-israel-car-rammings-police-say/,"              Two Palestinians kill woman, injure 17 in coordinated Israel car-rammings: cops            ",2024-01-15,
https://nypost.com/2024/01/14/news/uk-police-respond-after-pro-palestinian-speaker-calls-to-normalize-massacres/,              UK police respond after pro-Palestinian speaker calls to ‘normalize massacres’            ,2024-01-14,
https://nypost.com/2024/01/13/news/pro-palestinian-protesters-chant-anti-biden-slogans-outside-white-house/,"              Pro-Palestinian protesters chant 'f--k Joe Biden,' nearly rip down fence outside White House as staff evacuated from area            ",2024-01-13,
https://nypost.com/2024/01/11/metro/nyc-pols-demand-answers-over-awful-public-school-map-that-omits-israel-for-palestine-tell-kids-the-truth/,              NYC pols demand answers over ‘awful’ public school map that omits Israel for ‘Palestine’            ,2024-01-11,
https://nypost.com/2024/01/11/metro/brooklyn-public-school-erases-israel-from-map/,"              Brooklyn public school omits Israel from Qatar-funded classroom map, labels it Palestine            ",2024-01-11,
https://nypost.com/2024/01/10/metro/man-arrested-for-random-rock-attack-on-jewish-man-while-yelling-free-palestine-cops/,              Bike rider arrested for random rock attack on Jewish man while yelling 'Free Palestine': cops            ,2024-01-10,
https://nypost.com/2024/01/09/media/jake-tapper-blasts-racist-israel-official-for-nazis-comment/,              CNN's Jake Tapper blasts 'racist' Israeli official for saying Palestinians in Gaza are 'Nazis'            ,2024-01-09,
https://nypost.com/2024/01/08/news/palestinians-blame-hamas-for-war-in-gaza-while-stripped-by-idf/,              Palestinians blame Hamas for Gaza war after Israeli soldiers strip them down to underwear            ,2024-01-08,
https://nypost.com/2024/01/07/news/young-palestinian-girl-killed-by-israeli-police-fire-aimed-at-suspected-attackers-in-west-bank-unrest/,              Young Palestinian girl killed by Israeli police fire aimed at suspected attackers after car rams checkpoint            ,2024-01-07,
https://nypost.com/2024/01/07/news/palestinian-rioters-vandalize-holy-site-for-jews-and-christians-joshuas-altar/,"              Palestinian rioters vandalize holy site for Jews, Christians in the West Bank            ",2024-01-07,
https://nypost.com/2024/01/04/business/wall-streets-fearless-girl-dressed-up-in-pro-palestinian-garb-by-hamas-supporter/,              Wall Street's 'Fearless Girl' dressed up in pro-Palestinian garb by Hamas supporter            ,2024-01-04,
https://nypost.com/2024/01/03/opinion/pro-palestinian-protesters-block-travel-and-traffic-at-jfk-letters/,"              Pro-Palestinian JFK protests: Letters to the Editor — Jan. 3, 2024            ",2024-01-03,
https://nypost.com/2024/01/01/metro/nyc-times-square-ball-drop-brings-in-thousands-of-people-for-new-year/,              Thousands gather in Times Square for New Year ball drop as pro-Palestinian protesters march across NYC            ,2024-01-01,
https://nypost.com/2024/02/28/world-news/hamas-calls-on-palestinians-to-march-at-al-aqsa-mosque-on-ramadan/,              Hamas leader calls on Palestinians to march to landmark Jerusalem mosque on Ramadan            ,2024-02-28,
https://nypost.com/2024/02/26/us-news/us-air-force-member-dies-after-setting-himself-on-fire/,"              US airman dies after setting himself on fire at Israeli Embassy in DC yelling, 'Free Palestine'            ",2024-02-26,
https://nypost.com/2024/02/26/world-news/palestinian-prime-minister-shtayyeh-resigns/,"              Palestinian prime minister resigns, pushes 'urgent need for inter-Palestinian consensus'            ",2024-02-26,
https://nypost.com/2024/02/25/us-news/protestors-pols-clash-at-lunar-new-year-parade/,              'Free Palestine' protestors attempt to disrupt Lunar New Year parade in NYC            ,2024-02-25,
https://nypost.com/2024/02/25/us-news/israeli-embassy-self-immolation-man-critically-injured/,              US Air Force member who set himself on fire at Israeli Embassy in shocking scene while yelling 'Free Palestine' is identified            ,2024-02-25,
https://nypost.com/2024/02/22/world-news/palestinian-gunmen-shoot-dead-west-bank-motorist-two-terrorists-killed-police/,"              Palestinian gunmen shoot dead West Bank motorist, two assailants killed: police            ",2024-02-22,
https://nypost.com/2024/02/18/world-news/israel-unanimously-votes-to-reject-all-calls-for-brokered-palestinian-state-huge-reward-to-terrorism/,              Israel unanimously votes to reject all calls for brokered Palestinian state: 'Huge reward to terrorism'            ,2024-02-18,
https://nypost.com/2024/02/16/us-news/east-palestine-residents-protest-bidens-belated-visit-after-train-disaster/,              Protesters slam Biden as he makes first visit to East Palestine in over a year since train disaster            ,2024-02-16,
https://nypost.com/2024/02/16/world-news/egypt-builds-wall-near-gaza-strip-as-israeli-offensive-on-rafah-looms/,              Egypt builds wall in possible bid to stop migrants after warning Israel Rafah offensive would displace 1M Palestinians            ,2024-02-16,
https://nypost.com/2024/02/15/opinion/shameful-biden-tries-to-reward-hamas-terror-with-a-palestinian-state/,              Shameful Biden tries to reward Hamas terror with a Palestinian state            ,2024-02-15,
https://nypost.com/2024/02/14/us-news/biden-will-let-palestinians-in-the-us-stay-an-extra-18-months/,              Biden orders 18-month deportation pause for Palestinians living in US            ,2024-02-14,
